id,nome,id_departamento,salario,idade
2569,Mateus Brito,3,15459.32,35
2570,Rodrigo Carvalho,2,12613.62,55
2571,Priscila Diniz,6,16907.36,52
2572,Marcelo Cavalcante,2,9837.55,22
2573,Andre Correia,99,20642.04,61
2574,Enzo Monteiro,6,14494.88,18
2575,Eduardo Sales,3,17945.09,19
2576,Otavio Ramos,6,17928.96,58
2577,Cecilia Cardoso,1,7652.34,28
2578,Yuri Castilho,6,21750.86,64
2579,Yuri Motta,2,24092.22,62
2580,Debora Andrade,4,18781.08,35
2581,Vinicius Assis,3,13329.22,56
2582,Carlos Dantas,2,4922.79,35
2583,Leticia Vieira,3,24610.16,36
2584,Arthur Menezes,1,7262.06,43
2585,Luiz Amaral,1,13900.26,49
2586,Francisco Sampaio,2,5529.46,20
2587,Gustavo Garrido,1,3718.98,57
2588,Lorenzo Neves,1,24494.1,37
2589,Clarice Queiroz,4,19547.57,52
2590,Luis Pires,3,12939.22,24
2591,Henrique Pinheiro,5,7227.8,29
2592,Maria Ferreira,5,8212.77,55
2593,Davi Batista,3,16676.41,51
2594,Miguel Alves,6,7407.59,18
2595,Julia Nascimento,6,19983.82,27
2596,Laura Nogueira,5,21059.91,51
2597,Davi Castilho,5,9389.37,29
2598,Heitor Neto,6,14523.07,37
2599,Francisco Castro,1,5052.84,55
2600,Laura Siqueira,5,4779.69,43
2601,Gustavo Moraes,6,10497.06,20
2602,Ana Farias,4,19521.39,26
2603,Maria Machado,1,10680.94,31
2604,Sofia Nascimento,3,8682.14,61
2605,Enzo Pinto,3,11678.24,56
2606,Leticia Araujo,5,23697.74,56
2607,Heloisa Nascimento,1,8096.44,26
2608,Julia Gomes,2,15724.3,64
2609,Paulo Soares,4,23209.61,52
2610,Arthur Castilho,1,11809.79,65
2611,Renata Silva,1,4299.28,58
2612,William Pires,4,17949.08,61
2613,Marcos Toledo,6,4738.53,61
2614,Manuela Barros,5,18803.58,63
2615,Natalia Freitas,5,13679.62,39
2616,Ricardo Brandao,2,18725.86,63
2617,Aline Castilho,6,20106.71,54
2618,Natalia Menezes,4,11442.19,57
2619,Clarice Cavalcanti,3,12861.96,51
2620,Yasmin Nunes,6,23248.06,39
2621,Manuela Dantas,4,6760.49,25
2622,Adriana Vasconcelos,2,20148.57,23
2623,Camila Oliveira,4,19286.41,49
2624,Walter Lins,5,14430.53,38
2625,Lucas Porto,4,22290.49,57
2626,Barbara Melo,6,8590.72,19
2627,Carlos Castro,4,11086.55,24
2628,Cecilia Dias,4,18310.5,24
2629,Antonella Almeida,3,16763.16,59
2630,Sophia Moraes,1,12485.27,64
2631,Yuri Borges,6,21293.95,53
2632,Juliana Leal,5,17266.21,48
2633,Vania Pinto,2,15308.73,44
2634,Gabriela Dias,2,23782.55,20
2635,William Rocha,4,14335.2,23
2636,Isabela Pereira,3,6260.71,27
2637,Natalia Maffei,6,7448.72,54
2638,Douglas Nunes,2,5316.9,38
2639,Rafael Santos,2,7414.6,35
2640,Enzo Toledo,3,21805.54,52
2641,Lorenzo Diniz,6,14572.89,30
2642,Lorenzo Siqueira,1,12296.05,48
2643,Leonardo Maffei,6,4161.86,21
2644,Michele Ribeiro,4,3494.55,18
2645,Tiago Duarte,4,19457.03,45
2646,Cecilia Figueiredo,1,13893.5,31
2647,Lorenzo Lins,2,13008.69,35
2648,Valentina Soares,2,6074.52,52
2649,Elaine Ferreira,99,7300.01,55
2650,Lucas Borges,4,11155.66,45
2651,Amanda Santos,1,21674.57,55
2652,Walter Lacerda,3,21773.3,61
2653,Luis Vieira,4,9583.07,57
2654,Mariana Moraes,1,22768.17,65
2655,Thiago Figueiredo,3,7031.5,30
2656,Fabio Assis,1,24061.39,48
2657,Aline Siqueira,5,13573.22,58
2658,Tiago Santos,3,24968.21,37
2659,Clarice Souza,5,7946.98,54
2660,Barbara Teixeira,2,18044.52,26
2661,Bernardo Sampaio,3,10557.21,31
2662,Adriana Pires,1,15540.68,29
2663,Vinicius Moura,4,12675.72,21
2664,Walter Cruz,3,21873.07,54
2665,Walter Dias,1,4286.41,27
2666,Marcelo Monteiro,6,17493.65,53
2667,Miguel Freitas,6,7329.38,33
2668,Mariana Assis,1,8497.24,26
2669,Leonardo Machado,5,21629.91,42
2670,Marcos Peixoto,6,12682.18,59
2671,Otavio Rodrigues,2,21842.97,23
2672,Larissa Santiago,3,14779.86,31
2673,Francisco Garrido,4,15955.51,42
2674,Vania Martins,5,10158.63,64
2675,Lucas Nogueira,3,12326.88,45
2676,Sophia Vieira,6,22594.46,61
2677,Larissa Figueiredo,4,5420.84,61
2678,Francisco Oliveira,6,10062.17,26
2679,Antonella Morais,1,6416.2,50
2680,Enzo Lacerda,3,16405.98,52
2681,Andre Farias,2,15542.7,32
2682,William Rezende,3,16350.35,55
2683,Murilo Martins,5,16531.74,18
2684,Luis Chaves,3,9624.34,64
2685,Renata Azevedo,1,14080.29,54
2686,Ricardo Santana,5,11625.47,55
2687,Vitor Motta,6,10091.71,28
2688,Tiago Fonseca,1,10911.27,29
2689,Yuri Dantas,3,20408.4,36
2690,Walter Dias,4,8042.2,24
2691,Enzo Dantas,4,5910.16,38
2692,Lorenzo Castro,4,6221.44,49
2693,Yasmin Siqueira,5,13852.96,24
2694,Thiago Chaves,1,9327.26,23
2695,Luiz Machado,6,11158.87,33
2696,Adriana Freitas,3,2915.74,21
2697,Manuela Teixeira,5,19411.51,18
2698,Sophia Pires,2,24663.05,39
2699,Nicolas Lima,1,10823.62,26
2700,Gabriela Maldonado,1,11689.03,29
2701,Elaine Barbosa,5,18486.4,19
2702,Sara Santana,1,6532.04,22
2703,William Lacerda,1,14223.06,51
2704,Luiza Gallo,5,12443.75,49
2705,Rafael Moura,6,18185.44,42
2706,Camila Moraes,5,9913.62,43
2707,Maite Neves,4,22275.15,25
2708,Renan Amaral,5,22011.75,47
2709,Igor Porto,3,15827.67,34
2710,Enzo Nascimento,1,23500.0,20
2711,Luiza Coelho,3,23984.27,52
2712,Diego Brandao,4,9825.46,19
2713,Alice Peixoto,2,16457.84,40
2714,Elaine Pereira,5,6996.55,57
2715,Heloisa Nogueira,2,15624.75,45
2716,Priscila Guedes,2,5448.72,59
2717,Gabriel Machado,4,6957.03,58
2718,Renan Ferreira,6,11030.86,63
2719,Marcos Carvalho,5,23501.62,50
2720,Joao Silva,5,22201.29,26
2721,Antonio Menezes,2,22757.16,58
2722,Vania Santos,3,14301.96,25
2723,Fernanda Brito,2,3085.28,29
2724,Luis Sampaio,2,11768.6,55
2725,Vania Costa,2,10256.13,30
2726,Victor Lima,6,24019.03,65
2727,Mateus Maffei,3,19166.92,58
2728,Natalia Guimaraes,1,3575.99,25
2729,Camila Farias,6,23014.68,25
2730,Fabio Castro,99,4872.89,61
2731,Henrique Costa,3,15463.07,39
2732,Pedro Porto,6,9294.33,53
2733,Renata Machado,2,15510.41,63
2734,Pedro Martins,4,18521.04,36
2735,Laura Carvalho,5,4262.73,46
2736,Yuri Moraes,1,21483.79,23
2737,Luiz Pinto,5,19174.22,32
2738,Matheus Silva,1,17139.64,38
2739,Eliane Cardoso,5,9238.98,40
2740,Lorenzo Pereira,3,18260.35,57
2741,Felipe Menezes,3,10208.82,51
2742,Michele Teixeira,6,4668.5,38
2743,Nicolas Nunes,4,12518.1,27
2744,Henrique Viana,2,7743.95,24
2745,Marcelo Guedes,6,8268.7,41
2746,Davi Coutinho,2,15402.82,38
2747,Fernando Reis,5,10835.01,30
2748,Otavio Rodrigues,1,13141.4,42
2749,Davi Leal,6,6752.85,25
2750,Leticia Carvalho,2,21888.81,60
2751,Otavio Leal,3,21875.88,19
2752,Bruno Fonseca,4,15485.88,54
2753,Luiza Gomes,5,2971.6,50
2754,Sandra Campos,2,4625.02,39
2755,Luis Moraes,5,17603.13,35
2756,Victor Muniz,2,3529.6,31
2757,Priscila Mendes,6,20815.28,57
2758,Vania Diniz,6,24719.51,54
2759,Barbara Porto,6,20465.55,38
2760,Maria Ribeiro,2,13868.78,32
2761,Joao Soares,4,24949.96,19
2762,Renata Lins,6,20628.46,59
2763,Laura Cunha,2,18188.59,31
2764,Elaine Guedes,6,12834.16,63
2765,Daniel Barbosa,4,18760.33,43
2766,Vanessa Fernandes,1,16613.56,30
2767,Renan Gallo,5,16955.83,42
2768,Gustavo Barbosa,5,12155.42,48
2769,Rafael Castilho,3,4938.17,52
2770,Juliana Assis,3,23817.95,37
2771,Isabela Mendes,1,17525.49,30
2772,Rafael Neto,4,3529.68,53
2773,Douglas Sales,6,16431.91,62
2774,Michele Moraes,5,10564.22,63
2775,Sandra Araujo,5,13853.51,29
2776,Arthur Ferreira,5,7943.28,31
2777,Juliana Barros,99,19526.09,37
2778,Caio Fonseca,6,3709.16,32
2779,Antonella Alves,2,24889.5,54
2780,Caio Brito,3,6023.53,25
2781,Leticia Tavares,3,3386.28,54
2782,Natalia Viana,2,7989.64,30
2783,Luana Marques,5,12943.22,41
2784,Mateus Cavalcante,3,12743.97,29
2785,Gabriela Cavalcante,2,6917.6,59
2786,Fernanda Muniz,6,7592.89,23
2787,Camila Sampaio,1,17423.53,43
2788,Valentina Vieira,2,18126.63,33
2789,Heloisa Santiago,1,18439.15,51
2790,Ricardo Barbosa,4,22056.48,43
2791,William Cunha,6,21609.77,19
2792,Carolina Sales,6,4650.96,38
2793,Vinicius Peixoto,3,4698.26,20
2794,Debora Coutinho,6,4864.77,64
2795,Guilherme Carvalho,5,9894.17,39
2796,Thiago Ferreira,1,22463.27,46
2797,Douglas Morais,6,5826.05,28
2798,Diego Queiroz,1,23264.05,53
2799,Carolina Nogueira,1,17302.22,37
2800,Luana Andrade,6,14473.29,58
2801,Gustavo Azevedo,3,3576.43,49
2802,Rafaela Ramos,1,15206.63,28
2803,Vanessa Dantas,6,7714.05,47
2804,Pedro Assis,2,17364.99,24
2805,Eliane Figueiredo,3,11717.88,46
2806,Thiago Ramos,6,4644.69,37
2807,Carlos Freitas,1,22487.41,40
2808,Arthur Duarte,3,8479.25,49
2809,Arthur Guedes,6,10489.84,18
2810,Caio Silva,3,23503.47,43
2811,Debora Cavalcante,5,16785.98,31
2812,Juliana Machado,2,24652.86,22
2813,Helena Motta,2,3535.1,48
2814,Julia Costa,5,8135.77,59
2815,Nicolas Queiroz,1,18080.56,58
2816,Eliane Fernandes,2,22457.68,47
2817,Thiago Leal,5,19524.38,46
2818,Maite Lopes,1,14126.68,25
2819,Michele Duarte,1,5165.05,48
2820,Helena Rezende,6,21531.37,55
2821,Igor Reis,1,20703.3,30
2822,Guilherme Dias,4,24579.41,63
2823,Amanda Andrade,2,2981.12,50
2824,Enzo Leal,4,5894.99,21
2825,Rafaela Coutinho,4,3884.05,40
2826,Yasmin Almeida,1,7090.12,25
2827,Otavio Monteiro,2,4379.87,45
2828,Adriana Andrade,4,4127.58,18
2829,Thiago Castro,3,21057.83,54
2830,Renata Pires,3,19974.82,51
2831,Theo Gallo,6,24631.72,57
2832,Luiz Cunha,4,15283.13,41
2833,Eduardo Souza,3,19728.93,65
2834,Gabriel Azevedo,4,8402.33,50
2835,Carlos Lopes,1,13870.59,24
2836,Luis Cunha,3,12452.79,20
2837,Adriana Cardoso,1,7678.47,32
2838,Carlos Chaves,1,10936.03,40
2839,Lorenzo Peixoto,4,21124.91,45
2840,Luiza Moraes,6,9505.02,21
2841,Heloisa Maffei,3,3937.67,41
2842,Diego Guedes,6,7262.46,51
2843,Rafaela Dantas,6,14781.06,32
2844,Leonardo Nunes,6,16983.4,47
2845,Bernardo Freitas,5,14702.7,24
2846,Laura Vasconcelos,2,2769.54,60
2847,Mariana Andrade,6,19333.38,45
2848,Maite Castro,5,10637.77,65
2849,Eliane Maffei,6,12902.63,57
2850,Bernardo Cavalcante,4,17019.85,28
2851,Debora Reis,6,22441.98,42
2852,Joaquim Porto,6,16270.03,51
2853,Fernanda Cavalcante,1,7369.81,60
2854,Renata Lopes,4,11763.95,33
2855,Victor Coelho,5,16989.35,28
2856,Juliana Silva,6,19917.8,41
2857,Isabel Maldonado,4,9131.12,26
2858,Vanessa Cavalcante,4,14843.33,40
2859,Vinicius Sampaio,2,21856.4,55
2860,Pedro Cavalcanti,3,6499.64,53
2861,Sofia Santos,2,13772.25,65
2862,Mateus Coutinho,1,11301.79,51
2863,Sara Muniz,2,6382.89,50
2864,Ana Siqueira,2,3479.09,44
2865,Gabriela Cruz,3,24205.44,33
2866,Rafael Gomes,4,3497.06,39
2867,Gabriela Araujo,5,7937.91,41
2868,Priscila Bento,5,19414.72,47
2869,Davi Castro,2,23893.88,47
2870,Antonio Neto,5,17293.52,48
2871,Rafael Azevedo,1,7064.38,49
2872,Larissa Borges,1,5669.77,33
2873,Theo Moreira,4,13810.55,42
2874,Renan Machado,4,11189.29,41
2875,Beatriz Porto,1,3250.75,28
2876,Davi Santana,4,17318.92,31
2877,Samuel Brandao,1,15876.96,21
2878,Daniel Viana,3,4180.46,32
2879,Eduardo Ramos,5,23594.72,37
2880,Fabio Macedo,4,21635.46,53
2881,Rafael Sampaio,1,23805.46,53
2882,Renata Ramos,6,5027.95,45
2883,Juliana Silva,3,12299.66,28
2884,Gabriel Miranda,5,22144.37,45
2885,Maria Castro,4,15081.47,24
2886,Rafaela Neto,1,18055.22,22
2887,Enzo Dantas,2,23677.48,55
2888,Cecilia Oliveira,1,6488.51,49
2889,Adriana Motta,3,16666.9,31
2890,Eduardo Morais,1,6649.03,42
2891,Miguel Aguiar,6,16101.88,21
2892,Andre Pereira,6,10691.84,38
2893,Thiago Farias,4,8718.81,59
2894,Julia Pinto,3,18113.14,34
2895,Diego Silva,2,16716.57,18
2896,Juliana Ferreira,2,11600.5,65
2897,Laura Nascimento,6,12595.29,52
2898,Bernardo Motta,5,10670.2,50
2899,Larissa Viana,1,22503.16,38
2900,Sandra Nogueira,6,7579.29,43
2901,Renan Lins,3,13387.95,50
2902,Isabel Neto,1,5263.61,53
2903,Renan Diniz,5,7472.66,18
2904,Guilherme Sales,3,13779.59,37
2905,Juliana Maldonado,5,24933.99,41
2906,Luana Bento,3,11435.88,45
2907,Elaine Marques,3,9888.96,32
2908,Heitor Souza,6,9232.48,21
2909,Rafael Chaves,6,17005.08,61
2910,Joaquim Sampaio,6,3834.19,49
2911,Luana Viana,6,7643.17,46
2912,Thiago Rodrigues,3,17674.86,59
2913,Luiz Barbosa,6,15326.02,51
2914,Natalia Souza,6,16884.65,25
2915,Gustavo Melo,3,19825.84,27
2916,Lorenzo Pinto,5,17398.51,28
2917,Andre Macedo,4,12392.46,58
2918,Isabel Garrido,2,23450.03,44
2919,Luiza Ferreira,5,17609.63,39
2920,Beatriz Souza,6,22609.23,27
2921,Priscila Barros,6,22551.98,23
2922,Mariana Guedes,4,24256.28,63
2923,Joao Correia,3,12846.94,62
2924,Debora Santana,4,6024.68,46
2925,Vania Moreira,5,11311.06,53
2926,Isabel Nogueira,2,2893.53,41
2927,Leticia Chaves,5,7146.47,43
2928,Isabela Fonseca,2,24037.55,32
2929,Beatriz Coelho,6,17364.76,33
2930,Rodrigo Coelho,3,14839.62,59
2931,Sophia Rodrigues,3,14603.74,26
2932,Felipe Moreira,4,9103.65,36
2933,Miguel Nunes,6,5347.88,63
2934,Samuel Vasconcelos,3,6553.84,27
2935,Lorenzo Toledo,2,14049.28,48
2936,Michele Sales,2,8655.65,44
2937,Aline Dantas,2,7832.94,25
2938,Luana Lins,4,2822.89,58
2939,Lucas Silva,5,19354.04,64
2940,Joaquim Diniz,2,13802.71,42
2941,Beatriz Freitas,5,22251.88,36
2942,Mariana Rezende,3,18644.34,23
2943,Bruno Menezes,2,9797.15,57
2944,Theo Guimaraes,2,8257.35,32
2945,Yuri Lima,5,11028.83,59
2946,Matheus Nunes,6,20625.22,54
2947,Daniel Correia,4,3789.75,63
2948,Julia Brito,5,18066.67,42
2949,Valentina Barros,6,8205.35,29
2950,Sara Brandao,5,4261.07,48
2951,Mateus Chaves,3,12416.71,49
2952,Renan Tavares,6,22877.19,18
2953,Eduardo Sales,4,6972.13,36
2954,Manuela Batista,1,17528.43,50
2955,Michele Miranda,5,6638.63,58
2956,Henrique Barbosa,5,22089.37,57
2957,Luiza Vasconcelos,2,8177.24,43
2958,Ana Muniz,4,11709.82,51
2959,Felipe Garrido,6,11847.82,27
2960,Barbara Silva,4,14377.18,43
2961,Marcos Sampaio,1,14547.66,61
2962,Maria Alves,4,9025.87,45
2963,Fernando Queiroz,99,4729.5,57
2964,Caio Guedes,1,13099.53,32
2965,Enzo Assis,6,4792.37,22
2966,Barbara Gallo,4,10069.16,64
2967,Luis Tavares,5,3352.04,34
2968,Fernanda Correia,4,18259.95,32
2969,Theo Guimaraes,4,20903.11,49
2970,Tiago Nunes,2,11941.78,46
2971,William Brito,5,17269.61,35
2972,Heloisa Fonseca,2,10628.61,58
2973,Camila Andrade,2,22072.7,51
2974,Igor Castilho,2,3847.93,35
2975,Aline Brito,2,23332.49,31
2976,Leticia Santos,5,7938.16,47
2977,Yasmin Freitas,2,19519.3,37
2978,Yuri Guedes,6,4223.27,58
2979,Henrique Peixoto,6,4581.32,29
2980,Lorenzo Leal,1,15227.72,21
2981,Yuri Barbosa,4,3341.95,45
2982,Marcelo Santiago,5,8977.19,19
2983,Mariana Marques,6,22630.22,45
2984,Renata Toledo,3,6947.21,22
2985,Isabel Peixoto,1,3855.61,28
2986,Nicolas Fonseca,3,4602.13,62
2987,Andre Freitas,5,4750.94,64
2988,Guilherme Lins,1,24050.14,30
2989,Marcos Santos,4,8457.44,30
2990,Laura Nascimento,2,7128.93,49
2991,Igor Araujo,1,22714.18,62
2992,Eliane Santos,2,10289.12,18
2993,Henrique Machado,5,21825.26,57
2994,Isabela Santos,3,17883.21,41
2995,Fernando Viana,1,15979.19,49
2996,Igor Santana,2,23465.12,56
2997,Heitor Maldonado,1,16998.22,46
2998,Helena Lins,2,11788.76,36
2999,Leonardo Cardoso,6,11417.82,59
3000,Debora Alves,2,11356.56,58
3001,Aline Assis,1,14254.37,25
3002,Thiago Almeida,6,5407.73,58
3003,Vanessa Reis,2,18271.53,53
3004,Fernando Nogueira,1,3044.52,18
3005,Elaine Moura,5,11581.2,31
3006,Lorenzo Lacerda,5,19072.93,22
3007,Adriana Miranda,1,23478.21,62
3008,Francisco Miranda,4,5069.74,50
3009,Igor Oliveira,2,8702.18,60
3010,Barbara Rodrigues,4,8977.89,20
3011,Patricia Cruz,2,12414.71,47
3012,Aline Correia,3,14798.88,51
3013,Igor Freitas,4,3412.65,33
3014,Bruno Carvalho,2,7579.04,59
3015,Maria Siqueira,6,22319.77,32
3016,Mariana Brito,3,7096.47,37
3017,Rafaela Santos,5,5134.7,18
3018,Marcelo Batista,5,22364.72,61
3019,Julia Pires,2,6955.12,63
3020,Elaine Ribeiro,6,6847.2,46
3021,Leonardo Siqueira,1,11458.7,18
3022,Renan Monteiro,4,6084.68,61
3023,Thiago Leal,6,5299.74,48
3024,Walter Santos,5,6253.72,23
3025,Joaquim Marques,1,5236.96,48
3026,Patricia Ribeiro,5,6876.41,38
3027,Bruno Carvalho,1,22996.03,23
3028,Heloisa Santiago,5,5588.55,65
3029,Natalia Fonseca,6,6434.33,56
3030,Julia Gomes,4,7233.02,60
3031,Vania Moraes,6,14805.61,35
3032,Francisco Queiroz,6,4503.66,27
3033,Antonio Rocha,4,8800.31,22
3034,Barbara Lacerda,6,12141.81,48
3035,Leonardo Figueiredo,2,17384.2,52
3036,Valentina Coelho,6,12740.32,37
3037,Bernardo Nunes,3,5683.16,47
3038,Sofia Coutinho,1,10252.99,25
3039,Enzo Correia,3,10627.44,33
3040,Vitor Farias,1,7063.33,37
3041,Ana Ramos,6,4311.7,40
3042,Luiza Reis,6,12046.72,45
3043,Pedro Rezende,3,23352.24,25
3044,Maite Gallo,4,2652.14,44
3045,Mariana Pinheiro,4,5157.52,40
3046,Antonio Muniz,6,9796.71,49
3047,Sandra Maffei,6,7958.31,41
3048,Manuela Castro,2,9846.9,34
3049,Marcelo Amaral,5,10029.06,47
3050,Douglas Correia,1,7335.84,18
3051,Joao Gallo,1,19823.57,44
3052,Adriana Lins,5,24084.13,37
3053,Yuri Menezes,1,11165.24,33
3054,Maite Cavalcante,5,22947.55,39
3055,Thiago Aguiar,4,14965.37,52
3056,Sara Mendes,6,20750.39,34
3057,Daniel Sales,5,7385.38,20
3058,Otavio Borges,5,7435.63,48
3059,Eliane Rodrigues,2,7499.8,18
3060,Otavio Farias,2,12423.3,23
3061,Luiza Silva,1,11076.53,30
3062,Vinicius Melo,3,14262.53,50
3063,Fernanda Almeida,6,12363.58,20
3064,Miguel Machado,6,15261.83,49
3065,Marcelo Tavares,6,23019.75,40
3066,Theo Guedes,6,16041.15,50
3067,Marcelo Cruz,4,8404.46,49
3068,Andre Oliveira,1,14561.92,23
3069,Sofia Pinheiro,6,10682.18,39
3070,Bernardo Ferreira,1,21265.07,27
3071,Patricia Moraes,4,10798.06,46
3072,Julia Nunes,6,14906.2,63
3073,William Fonseca,2,15606.45,22
3074,Michele Farias,3,5170.3,20
3075,Mariana Lopes,6,19929.96,21
3076,Vitor Miranda,5,4099.14,61
3077,Beatriz Rezende,4,3319.82,35
3078,Rodrigo Dantas,5,6399.77,63
3079,Pedro Siqueira,4,9831.6,31
3080,Guilherme Diniz,4,15108.77,47
3081,Alice Barros,2,14994.14,31
3082,Andre Figueiredo,4,17202.04,44
3083,Igor Ferreira,4,10126.73,42
3084,Sofia Almeida,3,14810.8,27
3085,Vania Muniz,1,24712.33,33
3086,Joao Maldonado,6,9451.71,56
3087,Yuri Pires,5,16307.65,42
3088,Rodrigo Pinheiro,2,19837.08,36
3089,Yasmin Brito,6,21892.17,58
3090,Rafael Vieira,3,17917.9,40
3091,Thiago Vasconcelos,4,4083.14,28
3092,Pedro Cardoso,5,14819.17,53
3093,Sandra Ramos,1,14710.66,32
3094,Miguel Coelho,6,4664.11,49
3095,Isabela Vasconcelos,5,17186.94,50
3096,Aline Martins,1,9273.99,38
3097,Maria Batista,3,10565.44,63
3098,Laura Guedes,4,12368.82,51
3099,Priscila Dias,1,5274.96,24
3100,Felipe Almeida,2,3779.75,57
3101,Davi Cavalcanti,2,13145.92,33
3102,Aline Rodrigues,6,5556.93,54
3103,Vania Fonseca,4,8878.73,28
3104,Larissa Peixoto,5,14514.01,54
3105,Heitor Teixeira,5,20995.96,35
3106,Ana Brito,6,19538.65,53
3107,Bernardo Miranda,2,3473.96,58
3108,Eduardo Maffei,1,17478.15,47
3109,Tiago Alves,2,12738.59,38
3110,Fernanda Rodrigues,6,22471.08,54
3111,Davi Maldonado,2,17350.36,39
3112,Rafael Ferreira,4,10323.81,42
3113,Lucas Marques,3,23084.26,29
3114,Adriana Rodrigues,1,5157.15,39
3115,Sofia Coelho,1,17757.07,63
3116,Walter Costa,2,6202.9,55
3117,Davi Freitas,6,23621.41,51
3118,Paulo Moraes,4,4444.74,35
3119,Laura Pires,5,7350.24,55
3120,Yasmin Pinheiro,6,14493.6,57
3121,Beatriz Oliveira,2,8184.95,47
3122,Heitor Morais,1,21572.23,33
3123,Theo Carvalho,5,5500.53,52
3124,Elaine Moreira,1,21076.41,43
3125,Beatriz Assis,5,13806.24,38
3126,Barbara Borges,5,20520.66,61
3127,Elaine Melo,6,22093.72,34
3128,Michele Vasconcelos,5,7289.4,51
3129,Isabel Borges,2,18788.24,27
3130,William Farias,6,23406.71,65
3131,Caio Gomes,4,8543.66,28
3132,Leticia Teixeira,4,4477.18,64
3133,Lucas Siqueira,5,22295.15,51
3134,Juliana Cavalcante,5,8182.05,30
3135,Davi Martins,1,23617.16,35
3136,Natalia Barros,4,16516.39,50
3137,Gabriela Carvalho,1,13443.44,21
3138,Nicolas Mendes,3,18767.27,19
3139,Alice Lima,5,21977.21,20
3140,Igor Santos,3,10894.98,22
3141,Priscila Gomes,1,10778.92,50
3142,Alice Moraes,5,2979.35,41
3143,Davi Martins,6,8753.87,41
3144,Murilo Pinto,6,23067.2,48
3145,Diego Cardoso,3,7210.56,41
3146,Aline Lins,4,18847.89,30
3147,Bruno Assis,6,17743.88,56
3148,Thiago Sampaio,3,17571.91,44
3149,Valentina Cavalcante,3,3955.53,42
3150,Lorenzo Tavares,4,16815.2,23
3151,Elaine Machado,1,14147.31,52
3152,Luis Vieira,3,22663.64,28
3153,Felipe Barros,3,10615.69,23
3154,Elaine Sampaio,2,8451.06,65
3155,Alice Assis,1,13355.24,56
3156,William Castilho,5,9234.15,27
3157,Marcelo Rocha,1,5710.6,30
3158,Tiago Azevedo,6,10379.02,36
3159,Paulo Santiago,3,23769.82,64
3160,Vinicius Soares,5,22426.71,46
3161,Isabel Queiroz,5,7120.16,30
3162,Miguel Carvalho,4,19068.84,37
3163,Davi Amaral,3,16462.11,34
3164,Douglas Pereira,6,9855.35,43
3165,Daniel Aguiar,2,5305.4,64
3166,Alice Morais,2,19447.77,24
3167,Francisco Gomes,1,9545.5,48
3168,Gustavo Borges,3,24868.65,20
3169,Lucas Martins,6,23436.13,42
3170,Carolina Neves,1,5475.7,38
3171,Ana Machado,2,14632.15,27
3172,Leticia Alves,2,23369.75,30
3173,Luana Viana,6,13160.71,50
3174,Isabela Reis,4,14651.73,51
3175,Rafael Motta,6,7659.83,27
3176,Ricardo Fernandes,2,16849.12,21
3177,Sara Rezende,5,3822.4,25
3178,Felipe Moraes,3,17010.34,58
3179,William Castro,5,5783.52,27
3180,Ana Barros,3,4628.15,20
3181,Victor Macedo,6,7909.85,43
3182,Carlos Campos,2,4208.63,34
3183,Samuel Cruz,2,2555.06,36
3184,Cecilia Cavalcanti,6,8278.11,24
3185,Julia Barbosa,4,23622.16,47
3186,Miguel Macedo,6,7050.22,33
3187,Renata Fonseca,1,22111.26,65
3188,Arthur Duarte,6,4439.46,35
3189,Arthur Silva,3,3948.65,36
3190,Rafael Cavalcanti,6,15588.24,40
3191,Leticia Rodrigues,4,19040.18,47
3192,Antonella Brito,5,18713.63,26
3193,Fernanda Gallo,6,14228.62,51
3194,Marcos Neto,1,18507.3,28
3195,Vanessa Gomes,2,17107.72,38
3196,Bernardo Almeida,5,12459.98,46
3197,Murilo Gallo,1,12390.47,48
3198,Bruno Vieira,6,6095.72,23
3199,Luis Souza,5,19146.34,30
3200,Davi Lima,2,7459.39,23
3201,Valentina Moraes,3,3064.25,61
3202,Valentina Fernandes,1,18852.76,60
3203,Maite Correia,6,16060.84,55
3204,Aline Santana,3,6575.55,43
3205,Enzo Alves,5,15113.18,62
3206,Vania Freitas,1,14422.34,19
3207,Sara Cavalcante,1,17294.37,65
3208,Vania Coelho,5,24507.01,65
3209,Sofia Miranda,5,5317.66,54
3210,Debora Queiroz,4,17911.07,35
3211,Marcelo Castilho,3,24920.27,51
3212,Michele Assis,4,11480.42,38
3213,Bruno Lins,2,18011.53,60
3214,Julia Castro,3,21994.73,37
3215,Fernanda Guimaraes,2,16159.88,24
3216,William Queiroz,4,9324.71,61
3217,Valentina Porto,4,24675.94,18
3218,Rafael Viana,4,20803.19,61
3219,Enzo Dantas,3,4205.55,57
3220,Joao Viana,4,24954.12,26
3221,Leonardo Moura,6,5129.86,57
3222,Manuela Dias,3,5353.15,25
3223,Maria Porto,2,12184.59,48
3224,Vania Siqueira,4,16074.7,40
3225,Helena Ferreira,3,14207.96,62
3226,Rodrigo Pinto,1,11162.81,31
3227,Mateus Santana,3,8320.22,49
3228,Gabriel Leal,2,14459.57,35
3229,Eliane Silva,3,24271.39,43
3230,Juliana Moraes,2,23940.79,28
3231,Valentina Pereira,4,7736.05,34
3232,Ana Neto,6,22300.75,26
3233,Natalia Machado,1,3110.5,61
3234,Gustavo Lima,3,22366.5,55
3235,Guilherme Neves,1,18506.78,18
3236,Douglas Fonseca,1,10478.8,21
3237,Lucas Leal,5,8961.3,58
